id,name,speciality,address,city,state,zip,lat,lng
7652,ALBANY MEDICAL CENTER HOSPITAL,S,4800 Huffman Road,Anchorage,AK,99516,61.10827899999999,-149.791977
7653,HARTFORD HOSPITAL,Y,3140 Commander Drive,Louisville,KY,40220,38.215781,-85.653981
7654,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,H,1109 East Glenn Lane,Fayetteville,AR,72703,36.104455,-94.142729
7655,WEATHERFORD REGIONAL MEDICAL CENTER,W,732 Kevin Court,Oakland,CA,94621,37.757904,-122.206479
7656,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,C,200 Edgewood Way,Louisville,KY,40243,38.2472771,-85.55492919999999
7657,GRACE HOSPITAL INC,U,2650 East Huntsville Road,Fayetteville,AR,72701,36.0535309,-94.12636119999999
7658,DOCTORS HOSPITAL,Z,1123 Ardee Avenue,Nashville,TN,37216,36.219121,-86.725616
7659,KAISER FOUNDATION HOSPITAL FONTANA,S,8398 West Denton Lane,Glendale,AZ,85305,33.515353,-112.240812
7660,ST MARY MEDICAL CENTER,R,208 Solitude Circle,Goodlettsville,TN,37072,36.29336500000001,-86.73468799999999
7661,BARTON MEMORIAL HOSPITAL,V,80 South Main Street,Randolph,MA,02368,42.15989,-71.0426524
7662,MEYERSDALE COMMUNITY HOSPITAL,E,6713 Holt Road,Nashville,TN,37211,36.013723,-86.729686
7663,ST JOSEPH MEDICAL CENTER,E,1770 Colony Way,Fayetteville,AR,72704,36.0867,-94.229754
7664,WYOMING MEDICAL CENTER,F,314 Mesa Street,Wheatland,CA,95692,39.012762,-121.424206
7665,MEDINA MEMORIAL HOSPITAL,C,3623 Chateau Lane,Louisville,KY,40219,38.1473803,-85.6954641
7666,MOTION PICTURE & TELEVISION HOSPITAL,E,7502 Kingman Street,Panama City Beach,FL,32408,30.18001499999999,-85.7654359
7667,SOUTHEAST ARIZONA MEDICAL CENTER,E,46 Lilac Street,Manchester,CT,06040,41.774046,-72.53570909999999
7668,THE FINLEY HOSPITAL,M,93 Marble Hill Road,Waitsfield,VT,05673,44.181389,-72.866547
7669,ALBANY MEMORIAL HOSPITAL,M,6116 West Charter Oak Road,Glendale,AZ,85304,33.597866,-112.191085
7670,BEACHAM MEMORIAL HOSPITAL,V,1602 East 14th Court,Lynn Haven,FL,32444,30.237385,-85.63112199999999
7671,SIERRA VISTA REGIONAL MEDICAL CENTER,B,405 Savannah Park Way,Panama City Beach,FL,32407,30.2004357,-85.83470299999999
7672,KILMICHAEL HOSPITAL,B,1629 South Razorback Road,Fayetteville,AR,72701,36.0468184,-94.1812858
7673,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,M,3208 Southwest 65th Street,Oklahoma City,OK,73159,35.4007238,-97.57232789999999
7674,AURORA MEDICAL CENTER,Z,341 Oakland Street,Manchester,CT,06042,41.805274,-72.5180772
7675,TRINITY HOSPITAL,Z,5685 Express Drive,Montgomery,AL,36116,32.31678670000001,-86.22460559999999
7676,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,H,3827 West Chapman Avenue,Orange,CA,92868,33.789253,-117.894846
7677,EAST JEFFERSON GENERAL HOSPITAL,A,119 Oakland Street,Manchester,CT,06042,41.7976637,-72.5199944
7678,HENDRY REGIONAL MEDICAL CENTER,H,3819 Dartmouth Avenue,Nashville,TN,37215,36.115305,-86.839287
7679,NYE REGIONAL MEDICAL CENTER,J,1101 West 48th Street,Savannah,GA,31405,32.0519185,-81.1162954
7680,MEDSTAR MONTGOMERY MEDICAL CENTER,X,2716 30th Street Southeast,Washington,DC,20020,38.855798,-76.96482499999999
7681,SHENANDOAH MEMORIAL HOSPITAL,E,2927 Leatherwood Drive,Nashville,TN,37214,36.156413,-86.65534099999999
7682,MEDCENTRAL HEALTH SYSTEM,F,4333 Catherine Street,Panama City Beach,FL,32408,30.157364,-85.728073
7683,CLARA BARTON HOSPITAL,C,4136 East Virginia Lane,Montgomery,AL,36116,32.295998,-86.22073999999999
7684,MADISON VA MEDICAL CENTER,R,6005 Tamarack Drive,Montgomery,AL,36117,32.414472,-86.19744999999999
7685,"COOLEY DICKINSON HOSPITAL INC,THE",A,1313 Southwest 14th Street,Oklahoma City,OK,73108,35.4508579,-97.5352429
7686,"WHEATON FRANCISCAN HEALTHCARE- FRANKLIN, INC",N,1558 Goodfellow Road,Groton,VT,05046,44.239583,-72.21828599999999
7687,ST JOHN RIVER DISTRICT HOSPITAL,B,565 North Lakeshore Drive,Panama City Beach,FL,32413,30.246868,-85.918511
7688,MOREHEAD MEMORIAL HOSPITAL,M,91 85th Avenue,Fayetteville,AR,72704,36.064165,-94.285358
7689,HOWARD COUNTY MEDICAL CENTER,F,1226 Blossom Circle,Livermore,CA,94550,37.679629,-121.739175
7690,ARROWHEAD HOSPITAL,C,74 Ranch Drive,Montgomery,AL,36109,32.383322,-86.235124
7691,CLARK MEMORIAL HOSPITAL,N,9008 Grayson Grove Court,Montgomery,AL,36117,32.331978,-86.15450799999999
7692,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,G,60 Downey Drive,Manchester,CT,06040,41.7786337,-72.5757232
7693,BROWNSVILLE SURGICAL HOSPITAL,J,1320 Huffman Park Drive,Anchorage,AK,99515,61.10976600000001,-149.858039
7694,INTEGRIS SEMINOLE MEDICAL CENTER,I,14003 Crossbranch Court,Louisville,KY,40245,38.242033,-85.489885
7695,UPPER CONNECTICUT VALLEY HOSPITAL,T,2147 Millhaven Drive,Edgewater,MD,21037,38.935644,-76.562758
7696,COMMUNITY REGIONAL MEDICAL CENTER,J,1544 Kenilworth Avenue Northeast,Washington,DC,20019,38.9109476,-76.9349666
7697,MEMORIAL HOSPITAL OF SALEM COUNTY,J,7309 Live Oak Court,Montgomery,AL,36117,32.374389,-86.16609
7698,CATSKILL REGIONAL MEDICAL CENTER,A,26334 Adrian Avenue,Hayward,CA,94545,37.636421,-122.102691
7699,JASPER MEMORIAL HOSPITAL,N,8202 Dudley Way,Arvada,CO,80005,39.846117,-105.094914
7700,FAITH COMMUNITY HOSPITAL,V,2740 Collie Hill Way,Anchorage,AK,99504,61.19547499999999,-149.774592
7701,ABINGTON MEMORIAL HOSPITAL,J,1532 Milvia Street,Berkeley,CA,94709,37.8792662,-122.2715332
7702,TURNING POINT HOSPITAL,E,15082 North 59th Avenue,Glendale,AZ,85306,33.6231673,-112.1871757
7703,ASSUMPTION COMMUNITY HOSPITAL,O,1699 Chatham Parkway,Savannah,GA,31405,32.0515842,-81.1684963
7704,PIKE COUNTY MEMORIAL HOSPITAL,L,7728 Twin Oaks Road,Severn,MD,21144,39.139785,-76.695032
7705,ST MARYS HOSPITAL,K,628 Ayrlie Water Road,Gibson Island,MD,21056,39.0739089,-76.4241189
7706,FISHERMEN'S HOSPITAL,I,4709 Blagden Terrace Northwest,Washington,DC,20011,38.9481213,-77.0401892
7707,"MOSES H CONE MEMORIAL HOSPITAL, THE",I,5113 Village Trace,Nashville,TN,37211,36.046228,-86.732514
7708,SACRED HEART HSPTL,W,8404 West Myrtle Avenue,Glendale,AZ,85305,33.5414927,-112.2400905
7709,SIOUX FALLS SPECIALTY HOSPITAL,H,18330 North 79th Avenue,Glendale,AZ,85308,33.6487128,-112.2313289
7710,BLUEGRASS COMMUNITY HOSPITAL,T,109 High Street,Manchester,CT,06040,41.76899239999999,-72.5345151
7711,MEMORIAL HOSPITAL OF CONVERSE COUNTY,B,2206 Skidaway Road,Savannah,GA,31404,32.045721,-81.063795
7712,GIFFORD MEDICAL CENTER,R,5109 39th Street Northwest,Washington,DC,20016,38.956043,-77.07687419999999
7713,FANNIN REGIONAL HOSPITAL,R,4840 Reservoir Road Northwest,Washington,DC,20007,38.9158933,-77.0962873
7714,SINAI-GRACE HOSPITAL,Z,5420 Allison Street,Arvada,CO,80002,39.7958727,-105.0858231
7715,MCKAY DEE HOSPITAL CENTER,J,4807 North Grove Avenue,Warr Acres,OK,73122,35.5203601,-97.6147122
7716,ELLWOOD CITY HOSPITAL,Y,1013 Balboa Avenue,Capitola,CA,95010,36.982036,-121.938554
7717,ASHLAND HEALTH CENTER,B,5029 Montclair Drive,Nashville,TN,37211,36.068873,-86.754205
7718,SAINT JOSEPH BEREA,W,7800 River Mist Avenue,Bakersfield,CA,93313,35.308551,-119.088746
7719,THE FINLEY HOSPITAL,P,612 E Street,Marysville,CA,95901,39.1416756,-121.5911593
7720,MISSISSIPPI METHODIST REHAB CTR,E,8442 Everett Way,Arvada,CO,80005,39.850942,-105.096599
7721,THE NEBRASKA MEDICAL CENTER,G,8886 West 77th Circle,Arvada,CO,80005,39.838824,-105.0971129
7722,ST LUKES MAGIC VALLEY RMC,I,3111 West Ika Lane,Fayetteville,AR,72704,36.1101344,-94.20362809999999
7723,CARILION FRANKLIN MEMORIAL HOSPITAL,J,73 Lower Main Street,Morristown,VT,05661,44.561367,-72.59975399999999
7724,PATIENTS CHOICE MEDICAL CENTER,Z,1520 H Street Northwest,Washington,DC,20006,38.90021429999999,-77.0351541
7725,NORTHCREST MEDICAL CENTER,S,1695 Archer Street,Savannah,GA,31405,32.0475974,-81.13348289999999
7726,SOUTHERN OHIO MEDICAL CENTER,C,6500 Thurlow Place,Edmond,OK,73034,35.722523,-97.45231799999999
7727,HELENA REGIONAL MEDICAL CENTER,U,7229 Lewis Place,Anchorage,AK,99507,61.1550822,-149.8210499
7728,CASTLE MEDICAL CENTER,E,1920 Bladensburg Road Northeast,Washington,DC,20002,38.9164261,-76.97376539999999
7729,OSCEOLA REGIONAL MEDICAL CENTER,N,1247 West Mount Comfort Road,Fayetteville,AR,72703,36.079552,-94.1787978
7730,GRIMES ST JOSEPH HEALTH CENTER,F,1400 Doris Drive,Louisville,KY,40118,38.1089043,-85.7403406
7731,HOSPITAL FOR SPECIAL SURGERY,K,320 South Link Lane,Fort Collins,CO,80524,40.5851762,-105.0497247
7732,TOLEDO HOSPITAL THE,G,281 MacArthur Boulevard,Oakland,CA,94610,37.8147324,-122.25217
7733,COMMUNITY HOSPITALS AND WELLNESS CENTERS,E,31 Buckland Hills Drive,Manchester,CT,06042,41.8085594,-72.5542155
7734,OZARK HEALTH,M,1101 West 48th Street,Savannah,GA,31405,32.0519185,-81.1162954
7735,ANAHEIM GENERAL HOSPITAL,X,201 Juniper Springs Drive,Mammoth Lakes,CA,93546,37.6349837,-118.9915892
7736,MUSC MEDICAL CENTER,Y,589 East Main Street,Newport,VT,05855,44.943275,-72.19193299999999
7737,PEARL RIVER COUNTY HOSPITAL,Z,529 Wesley Avenue,Nashville,TN,37207,36.206451,-86.75432599999999
7738,CENTRAL CAROLINA HOSPITAL,E,521 East 4th Street,Panama City,FL,32401,30.15546,-85.653976
7739,GULF COAST MEDICAL CENTER,A,351 Porter Street,Manchester,CT,06040,41.77366,-72.497158
7740,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,G,28 Wayne Avenue,Waltham,MA,02453,42.3806325,-71.2015761
7741,ST LUKE'S THE WOODLANDS HOSPITAL,Q,525 Merrill Lane,Dracut,MA,01826,42.6604333,-71.3392226
7742,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,Y,10202 North 51st Drive,Glendale,AZ,85302,33.578507,-112.169809
7743,MORRISTOWN MEMORIAL HOSPITAL,X,901 Samson Road,Saint Albans City,VT,05478,44.826321,-73.188881
7744,"LANDMARK MEDICAL CENTER,  INC",E,10313 Durham Drive,Oklahoma City,OK,73162,35.574871,-97.66011999999999
7745,BRATTLEBORO MEMORIAL HOSPITAL,A,244 La Normandy Drive,Louisville,KY,40223,38.2477519,-85.5581574
7746,HOLTON COMMUNITY HOSPITAL,U,302 East Granada Street,Fayetteville,AR,72703,36.1004549,-94.15316299999999
7747,SPECTRUM HEALTH GERBER MEMORIAL,R,1500 South Division Street,Guthrie,OK,73044,35.8626829,-97.425072
7748,HILL REGIONAL HOSPITAL,P,18117 Muldrow Street,Anchorage,AK,99577,61.3467503,-149.5424284
7749,MEMORIAL MEDICAL CENTER,T,2315 Chestnut Street,Montgomery,AL,36107,32.367382,-86.27867599999999
7750,JERSEY SHORE UNIVERSITY MEDICAL CENTER,A,1040 West 27th Avenue,Anchorage,AK,99503,61.195892,-149.901984
7751,SPOTSYLVANIA REGIONAL MEDICAL CENTER,Q,1653 Brooks Avenue,Fayetteville,AR,72701,36.04687,-94.17589699999999
7752,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,Y,3504 East 5th Street,Panama City,FL,32401,30.156461,-85.61573399999999
7753,MARY RUTAN HOSPITAL,H,208 Timrod Road,Manchester,CT,06040,41.759136,-72.494225
7754,MEMORIAL MEDICAL CENTER LIVINGSTON,Z,1831 Frankford Avenue,Panama City,FL,32405,30.181993,-85.692285
7755,PHYSICIANS' HOSPITAL IN ANADARKO,A,3904 October Woods Drive,Nashville,TN,37013,36.009291,-86.624016
7756,BAPTIST MEDICAL CENTER  BEACHES,P,2685 California Street,Mountain View,CA,94040,37.4068693,-122.1129728
7757,"DELAWARE VALLEY HOSPITAL, INC",C,4600 Ritchie Highway,Baltimore,MD,21225,39.228241,-76.6136159
7758,STURGIS REGIONAL HOSPITAL,Y,5605 North Terry Avenue,Oklahoma City,OK,73111,35.526483,-97.4830379
7759,SEQUOIA HOSPITAL,P,184 Oak Street,Foxborough,MA,02035,42.06659399999999,-71.215166
7760,BOSTON MEDICAL CENTER CORPORATION,N,56 Concord Road,Manchester,CT,06042,41.8147049,-72.522443
7761,TURNING POINT HOSPITAL,Q,3466 Southview Avenue,Montgomery,AL,36111,32.341227,-86.2846859
7762,COVENANT MEDICAL CENTER,G,13 Breezy Palm Way,Savannah,GA,31406,31.994747,-81.06653399999999
7763,RHEA MEDICAL CENTER,P,5615 West Villa Maria Drive,Glendale,AZ,85308,33.650988,-112.180624
7764,CENTRAL FLORIDA REGIONAL HOSPITAL,V,410 West 89th Avenue,Anchorage,AK,99515,61.1402906,-149.8870399
7765,SOUTH PENINSULA HOSPITAL,Q,3231 North Kings Cross,Fayetteville,AR,72703,36.1093059,-94.124859
7766,FRANKLIN REGIONAL HOSPITAL,E,5300 Robinwood Road,Louisville,KY,40218,38.1741616,-85.6677282
7767,HENDRICKS REGIONAL HEALTH,O,416 McIver Street,Nashville,TN,37211,36.10436,-86.74411599999999
7768,LINCOLN MEDICAL & MENTAL HEALTH CENTER,I,1909 Seventh Street,Berkeley,CA,94710,37.869121,-122.296661
7769,W O MOSS REGIONAL MEDICAL CENTER,R,14505 Landis Villa Drive,Louisville,KY,40245,38.2390052,-85.4969588
7770,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,B,2555 West 69th Court,Anchorage,AK,99502,61.158468,-149.933297
7771,PENN PRESBYTERIAN MEDICAL CENTER,H,3208 Southwest 65th Street,Oklahoma City,OK,73159,35.4007238,-97.57232789999999
7772,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,G,5412 East 22nd Avenue,Anchorage,AK,99508,61.20040100000001,-149.77991
7773,WESTFIELDS HOSPITAL,Y,208 Bonita Circle,Panama City Beach,FL,32408,30.1680412,-85.7868371
7774,PHS INDIAN HOSPITAL AT EAGLE BUTTE,Y,376 Whites Road,Wilmington,VT,05363,42.880951,-72.84163699999999
7775,NORTH BIG HORN HOSPITAL DISTRICT,A,18 Cambridge Street,Manchester,CT,06042,41.784351,-72.524384
7776,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,Z,5434 West Beck Lane,Glendale,AZ,85306,33.6266139,-112.176412
7777,SALEM COMMUNITY HOSPITAL,G,1937 Carleton Street,Berkeley,CA,94704,37.861126,-122.270083
7778,HOLMES REGIONAL MEDICAL CENTER,Q,81 Buck Hill Road,Guilford,VT,05301,42.815964,-72.580124
7779,RESEARCH BELTON HOSPITAL,F,10 South Main Street,Fair Haven,VT,05743,43.588963,-73.26503
7780,MAINLAND MEDICAL CENTER,H,144 Lauderdale Street,Montgomery,AL,36116,32.309978,-86.259716
7781,SHELBY BAPTIST MEDICAL CENTER,P,468 Raymond Drive,Ione,CA,95640,38.356566,-120.935883
7782,UVALDE MEMORIAL HOSPITAL,Z,2139 Glynnwood Drive,Savannah,GA,31404,32.021538,-81.06860999999999
7783,"WASHINGTON HOSPITAL, THE",V,4738 Mallard Common,Fremont,CA,94555,37.5666441,-122.0444344
7784,HAYS MEDICAL CENTER,B,3318 East Woodbine Road,Orange,CA,92867,33.835,-117.818473
7785,TAMPA GENERAL HOSPITAL,O,9 Thomas Street,Ashland,MA,01721,42.2674218,-71.4978718
7786,SENTARA LEIGH HOSPITAL,N,5605 North Terry Avenue,Oklahoma City,OK,73111,35.526483,-97.4830379
7787,OUACHITA COUNTY MEDICAL CENTER,S,91 Rushforde Drive,Manchester,CT,06040,41.7386259,-72.540063
7788,"ROME MEMORIAL HOSPITAL, INC",K,803 18th Avenue South,Nashville,TN,37203,36.1500199,-86.79477
7789,DETAR HOSPITAL NAVARRO,Z,4050 Lake Otis Parkway,Anchorage,AK,99508,61.18408040000001,-149.8382083
7790,HIGHLAND COMMUNITY  HOSPITAL,L,6030 Newland Street,Arvada,CO,80003,39.805996,-105.069497
7791,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,V,44 Elm Street,East Longmeadow,MA,01028,42.0675591,-72.5119753
7792,BROWARD HEALTH MEDICAL CENTER,G,1314 89th Avenue,Oakland,CA,94621,37.7497401,-122.1762833
7793,ST FRANCIS MEMORIAL HOSPITAL,S,27 Leary Drive,Savannah,GA,31406,31.9856666,-81.0492697
7794,SOUTHERN SURGICAL HOSPITAL,B,130 Old Route 103,Chester,VT,05143,43.224335,-72.54227399999999
7795,YUMA DISTRICT HOSPITAL - CAH,B,700 Revels Drive,Nashville,TN,37207,36.223744,-86.81062999999999
7796,SOUTH COUNTY HOSPITAL INC,N,165 Saint John Street,Manchester,CT,06040,41.7762171,-72.5410548
7797,UTAH VALLEY REGIONAL MEDICAL CENTER,V,913 Fallview Trail,Nashville,TN,37211,36.02419100000001,-86.718305
7798,PROVIDENCE ST VINCENT MEDICAL CENTER,U,6276 Devinney Circle,Arvada,CO,80004,39.80981,-105.156147
7799,PETERSBURG MEDICAL CENTER,H,1518 Jenks Avenue,Panama City,FL,32405,30.1765819,-85.662077
7800,CHILDRENS HOSPITAL COLORADO,A,243 Kentucky Avenue,Pasadena,MD,21122,39.09807199999999,-76.477169
7801,POCAHONTAS COMMUNITY HOSPITAL,H,580 Hollow Wood Road,Montgomery,AL,36109,32.3914018,-86.2181083
7802,NEW ULM MEDICAL CENTER,V,4695 East Huntsville Road,Fayetteville,AR,72701,36.0471975,-94.0946286
7803,ST BARNABAS HOSPITAL,A,3354 Wilmington Road,Montgomery,AL,36105,32.345724,-86.301384
7804,ARKANSAS METHODIST MEDICAL CENTER,C,918 Cheryl Ann Circle,Hayward,CA,94544,37.635859,-122.076923
7805,COLORADO PLAINS MEDICAL CENTER,G,8569 Vermont 9,Woodford,VT,05201,42.89056000000001,-73.029701
7806,SANFORD CHAMBERLAIN MEDICAL CENTER,V,6740 Van Gordon Street,Arvada,CO,80004,39.81968,-105.13578
7807,BROWARD HEALTH NORTH,P,945 South 5th Street,Louisville,KY,40203,38.2402351,-85.76031119999999
7808,SANTA FE PHS INDIAN HOSPITAL,O,3384 North Southridge Drive,Fayetteville,AR,72703,36.112446,-94.13251199999999
7809,CHRISTUS ST FRANCES CABRINI HOSPITAL,T,406 East Waldburg Street,Savannah,GA,31401,32.064691,-81.092321
7810,PHILLIPS COUNTY HOSPITAL,Q,5615 West Acoma Drive,Glendale,AZ,85306,33.6166852,-112.1809842
7811,COLUMBUS COMMUNITY HOSPITAL,I,1349 Burkhart Avenue,San Leandro,CA,94579,37.685391,-122.152332
7812,PIEDMONT GERIATRIC HOSPITAL,Y,93 Alpine Avenue,Oak Bluffs,MA,02568,41.4401517,-70.5804332
7813,WILLIAMSBURG REGIONAL HOSPITAL,W,141 West Leslie Lane,Panama City Beach,FL,32407,30.184254,-85.813002
7814,TWIN COUNTY REGIONAL HOSPITAL,N,460 Woodbridge Street,Manchester,CT,06042,41.7901797,-72.5061049
7815,PERRY COUNTY MEMORIAL HOSPITAL,X,3345 Archie Watkins Road,Farmington,AR,72730,36.024139,-94.22672899999999
7816,ANDROSCOGGIN VALLEY HOSPITAL,N,7 South University Avenue,Fayetteville,AR,72701,36.062438,-94.1686409
7817,HIGGINS GENERAL HOSPITAL,I,13426 North 54th Drive,Glendale,AZ,85304,33.607281,-112.17645
7818,ALEGENT HEALTH MERCY HOSPITAL,A,100 Lake Forest Drive,Montgomery,AL,36117,32.383714,-86.16060399999999
7819,SHARON REGIONAL HEALTH SYSTEM,B,938 Elkridge Landing Road,Linthicum Heights,MD,21090,39.2035659,-76.6861669
7820,TILLAMOOK COUNTY GENERAL HOSPITAL,K,1731 West 18th Street,Fayetteville,AR,72701,36.044298,-94.18599999999999
7821,SIERRA PROVIDENCE EAST MEDICAL CENTER,T,2147 Millhaven Drive,Edgewater,MD,21037,38.935644,-76.562758
7822,RENAISSANCE HOSPITAL TERRELL,Z,8157 East Beach Drive Northwest,Washington,DC,20012,38.991249,-77.0435339
7823,TRUMBULL MEMORIAL HOSPITAL,E,206 Blue Marlin Drive,Savannah,GA,31410,32.04196,-81.017915
7824,GOOD SHEPHERD MEDICAL CENTER MARSHALL,R,3014 R Street Northwest,Washington,DC,20007,38.9126262,-77.0598354
7825,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,U,235 17th Street Southeast,Washington,DC,20003,38.886815,-76.981088
7826,HACKETTSTOWN REGIONAL MEDICAL CENTER,A,4617 East 3rd Street,Panama City,FL,32404,30.129243,-85.606926
7827,COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,D,4444 Central Avenue,Fremont,CA,94536,37.55069599999999,-122.007419
7828,BORGESS-LEE MEMORIAL HOSPITAL,K,351 Porter Street,Manchester,CT,06040,41.77366,-72.497158
7829,FLOWER HOSPITAL,W,3534 Saint Lawrence Road,Nashville,TN,37080,36.289224,-86.877681
7830,SEVEN RIVERS REGIONAL MEDICAL CENTER,Y,2944 Sheldon Jackson Street,Anchorage,AK,99508,61.19378129999999,-149.8398053
7831,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),Q,1157 1st Street Northwest,Washington,DC,20001,38.90538280000001,-77.0121662
7832,GEORGETOWN UNIVERSITY HOSPITAL,D,6702 Johnny Mercer Boulevard,Savannah,GA,31410,32.0192,-80.975511
7833,PIONEER MEMORIAL HOSPITAL,J,6601 West Ocotillo Road,Glendale,AZ,85301,33.53433,-112.2011246
7834,WHEATLAND MEMORIAL HOSPITAL,P,68 Hampstead Place,Athol,MA,01331,42.5894395,-72.2275859
7835,WASHINGTON HOSPITAL CENTER,X,5 Westlund Avenue,Auburn,MA,01501,42.2053148,-71.83072969999999
7836,SEYMOUR HOSPITAL,L,2649 Firewood Drive,Fayetteville,AR,72703,36.09904,-94.12062499999999
7837,ST JOHN'S LUTHERAN HOSPITAL,L,334 North Cove Boulevard,Panama City,FL,32401,30.15363,-85.6500873
7838,GRANDVIEW MEDICAL CENTER,R,10980 Splendor Loop,Anchorage,AK,99577,61.319069,-149.563601
7839,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,P,1364 Capri Drive,Panama City,FL,32405,30.2207276,-85.6808795
7840,HARBOR BEACH COMMUNITY HOSPITAL,U,4001 19th Place Northeast,Washington,DC,20018,38.938598,-76.97696599999999
7841,CHRISTUS ST FRANCES CABRINI HOSPITAL,B,2927 Martin Luther King Junior Avenue Southeast,Washington,DC,20020,38.845443,-76.9975165
7842,BON SECOURS - ST MARYS HOSPITAL OF RICHMOND,T,44 Colonial Road,Manchester,CT,06042,41.7970187,-72.5055367
7843,HARLAN COUNTY HEALTH SYSTEM,E,115 Maple Street,Manchester,CT,06040,41.7687543,-72.51503989999999
7844,BRANDYWINE HOSPITAL,L,5 Little Deer Road,Groton,VT,05046,44.287112,-72.274204
7845,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,Z,270 Tampa Drive,Nashville,TN,37211,36.0834724,-86.71200139999999
7846,DAYTON GENERAL HOSPITAL,F,2931 Shady Oaks Drive,Evans,CO,80620,40.384469,-104.726478
7847,KAISER FOUNDATION HOSPITAL-SAN JOSE,C,37 Kensington Street,Manchester,CT,06040,41.774793,-72.503203
7848,MILTON HOSPITAL INC,R,732 Kevin Court,Oakland,CA,94621,37.757904,-122.206479
7849,WESTSIDE REGIONAL MEDICAL CENTER,B,16412 Eastwood Cut Off Road,Louisville,KY,40245,38.2344531,-85.4476466
7850,ST MARY MEDICAL CENTER,L,8 Chestnut Street,Winchester,MA,01890,42.4448326,-71.133139
7851,MANATEE MEMORIAL HOSPITAL,K,2703 Woolsey Street,Berkeley,CA,94705,37.854131,-122.252442
7852,MARYLAND GENERAL  HOSPITAL,K,305 Broderick Place,Panama City Beach,FL,32413,30.2458411,-85.92775259999999
7853,MEMORIAL HOSPITAL OF UNION COUNTY,K,501 Holly Avenue,Pooler,GA,31322,32.120593,-81.254496
7854,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,M,5611 North 61st Avenue,Glendale,AZ,85301,33.519163,-112.191583
7855,AURELIA OSBORN FOX MEMORIAL HOSPITAL,R,9119 Whispering Willow Way,Tampa,FL,33614,28.0363871,-82.5203646
7856,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,B,6718 Keithley Road,Panama City,FL,32404,30.2843982,-85.5390632
7857,JOHNSON COUNTY HOSPITAL,N,3 Carvel Circle,Edgewater,MD,21037,38.969161,-76.54205999999999
7858,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,C,2905 Stonebridge Court,Norman,OK,73071,35.183319,-97.40210499999999
7859,MEMORIAL HOSPITAL OF ADEL INC,O,2811 Battery Place Northwest,Washington,DC,20016,38.9256252,-77.0982646
7860,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,J,5300 Robinwood Road,Louisville,KY,40218,38.1741616,-85.6677282
7861,CHERRY COUNTY HOSPITAL,Z,649 Praderia Circle,Fremont,CA,94539,37.5203849,-121.9236162
7862,FOREST PARK MEDICAL CENTER,D,1397 Tallac Lane,Lincoln,CA,95648,38.862404,-121.262661
7863,MILAN GENERAL HOSPITAL,Q,2201 Fendall Court,Crofton,MD,21114,39.014878,-76.67571199999999
7864,SALT LAKE REGIONAL MEDICAL CENTER,I,8700 Lillington Circle,Montgomery,AL,36117,32.330168,-86.14481099999999
7865,LOVELACE WESTSIDE HOSPITAL,K,201 West Street,Annapolis,MD,21401,38.9769726,-76.5001837
7866,ST JAMES MERCY HOSPITAL,I,3607 R Street Northwest,Washington,DC,20007,38.913859,-77.0715419
