id,name,speciality,address,city,state,zip,lat,lng
4265,MCKENZIE-WILLAMETTE MEDICAL CENTER,P,6817 Brentwood Street,Arvada,CO,80004,39.8203823,-105.0888342
4266,ADVENTIST MEDICAL CENTER - REEDLEY,R,77 Shadow Brook Estates,South Hadley,MA,01075,42.2215649,-72.57858360000002
4267,MEMORIAL HOSPITAL,R,239 Eastern Avenue,Fayetteville,AR,72701,36.0605438,-94.18373079999999
4268,COFFEE REGIONAL MEDICAL CENTER,X,165 New Hampshire Avenue,Somerset,MA,02726,41.7680835,-71.1491726
4269,FAIRWAY MEDICAL CENTER,P,2807 Huxley Place,Fremont,CA,94555,37.584941,-122.03291
4270,FAIRFAX COMMUNITY HOSPITAL,L,8001 West 71st Avenue,Arvada,CO,80004,39.8262775,-105.0850228
4271,RESTON HOSPITAL CENTER,F,23501 Ida Lane,Hayward,CA,94541,37.660696,-122.100733
4272,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,L,7102 North 43rd Avenue,Glendale,AZ,85301,33.5415384,-112.1514119
4273,MASSAC MEMORIAL HOSPITAL,B,1521 North Olympic Club Avenue,Fayetteville,AR,72704,36.0833881,-94.2152761
4274,MERCY MEMORIAL HOSPITAL SYSTEM,Z,281 MacArthur Boulevard,Oakland,CA,94610,37.8147324,-122.25217
4275,MEDICAL CENTER SOUTH ARKANSAS,M,427 Gulf View Drive,Panama City Beach,FL,32413,30.2642309,-85.9666543
4276,GREENFIELD AREA MEDICAL CENTER,N,1211 Castine Court,Pasadena,MD,21122,39.1404092,-76.5313772
4277,GUNDERSEN LUTH MED CTR,D,119 Redwood Road,Manchester,CT,06040,41.751289,-72.563575
4278,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,S,1332 Maple Street,Montgomery,AL,36108,32.3589738,-86.3278235
4279,MAGNOLIA REGIONAL HEALTH CENTER,V,1311 Northwest 98th Street,Oklahoma City,OK,73114,35.5705807,-97.53640229999999
4280,ELLSWORTH COUNTY MEDICAL CENTER,H,628 Ayrlie Water Road,Gibson Island,MD,21056,39.0739089,-76.4241189
4281,WOODS MEMORIAL HOSPITAL,A,2617 Truffula Circle,Norman,OK,73069,35.2505473,-97.4527748
4282,AVERA HOLY FAMILY HOSPITAL,C,3388 Thomasson Lane,Fairfield,CA,94534,38.198231,-122.106795
4283,"UNITED HEALTH SERVICES HOSPITALS, INC",W,5114 Greentree Drive,Nashville,TN,37211,36.0618539,-86.738508
4284,PIPESTONE COUNTY  MEDICAL CENTER ASHTON CC,S,4700 10th Street Northeast,Washington,DC,20017,38.946402,-76.99293999999999
4285,SACRED HEART HSPTL,S,68 Bigelow Street,Manchester,CT,06040,41.778697,-72.52448
4286,BOWDLE HOSPITAL - CRITICAL ACCESS HOSPITAL,W,61 Plymouth Lane,Manchester,CT,06040,41.781886,-72.49964899999999
4287,MERCY MEDICAL CENTER-DUBUQUE,J,12870 Old Seward Highway,Anchorage,AK,99515,61.10396369999999,-149.8575515
4288,MERCY HOSPITAL,N,25 Cliffside Drive,Manchester,CT,06042,41.79505229999999,-72.48762169999999
4289,SOUTHERN TENNESSEE MEDICAL CENTER,K,1222 Arcade Boulevard,Sacramento,CA,95815,38.626122,-121.43861
4290,OGALLALA COMMUNITY HOSPITAL,W,535 Saddlewood Lane,Montgomery,AL,36109,32.39012,-86.218373
4291,SIOUX CENTER COMMUNITY HOSPITAL & HEALTH CENTER,R,309 Glenwood Avenue,Glen Burnie,MD,21061,39.192539,-76.61878519999999
4292,LINDSBORG COMMUNITY HOSPITAL,V,65 Bay Drive,Annapolis,MD,21403,38.937493,-76.45638699999999
4293,BEAVER COUNTY MEMORIAL HOSPITAL,G,3504 East 5th Street,Panama City,FL,32401,30.156461,-85.61573399999999
4294,HERINGTON MUNICIPAL HOSPITAL,X,5472 Sunstar Common,Fremont,CA,94555,37.5609018,-122.0567745
4295,GOODLAND REGIONAL MEDICAL CENTER,W,1801 Dodge Trail,Edmond,OK,73003,35.652667,-97.507481
4296,CANDLER COUNTY HOSPITAL,C,11 Meeting Place Circle,Boxford,MA,01921,42.6946519,-71.0008529
4297,MEMORIAL HOSPITAL WEST,Y,6483 West 76th Avenue,Arvada,CO,80003,39.834927,-105.069802
4298,QUEEN OF THE VALLEY MEDICAL CENTER,L,16 Fuller Street,Brookline,MA,02446,42.3443251,-71.12841
4299,MOBILE INFIRMARY,X,125 John Street,Santa Cruz,CA,95060,36.950901,-122.046881
4300,WELLMONT LONESOME PINE HOSPITAL,F,8041 Elton Street,Glen Burnie,MD,21060,39.1703882,-76.5688875
4301,TRINITAS REGIONAL MEDICAL CENTER,X,2027 North Shannon Drive,Fayetteville,AR,72703,36.0892622,-94.17333020000001
4302,LAKESIDE WOMEN'S HOSPITAL,C,1427 South Carolina Avenue Southeast,Washington,DC,20003,38.886615,-76.9845349
4303,ELLSWORTH MUNICIPAL HOSPITAL,L,3553 Brandywine Street Northwest,Washington,DC,20008,38.94996099999999,-77.068802
4304,MERCY HOSPITAL WASHINGTON,N,1566 Wingate Park Court,Montgomery,AL,36117,32.3094534,-86.14028689999999
4305,KAISER FOUNDATION HOSPITAL,D,37608 2nd Street,Fremont,CA,94536,37.576224,-121.979386
4306,FALL RIVER HOSPITAL - CRITICAL ACCESS HOSPITAL,N,1608 Gales Street Northeast,Washington,DC,20002,38.8985542,-76.9813444
4307,MIDWEST SURGICAL HOSPITAL LLC,H,3102 Kinvara Lane,Louisville,KY,40242,38.291202,-85.59211599999999
4308,COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,X,49 West Street,Bolton,VT,05676,44.371346,-72.867516
4309,SUMNER REGIONAL MEDICAL CENTER,K,505 Tarpon Street,Panama City Beach,FL,32413,30.20339,-85.85009699999999
4310,SENTARA OBICI HOSPITAL,R,12438 West 83rd Avenue,Arvada,CO,80005,39.847864,-105.138522
4311,INDIAN RIVER MEDICAL CENTER,N,262 Mitchell Street,Groton,CT,06340,41.350027,-72.07563900000001
4312,WEST HILLS HOSPITAL & MEDICAL CENTER,F,5614 Kipling Parkway,Arvada,CO,80002,39.7994048,-105.1106766
4313,KINGS DAUGHTERS HOSPITAL CAH,Y,5209 North Dewey Avenue,Oklahoma City,OK,73118,35.5236238,-97.5221829
4314,OKLAHOMA CITY VA MEDICAL CENTER,F,1513 Southeast 9th Street,Moore,OK,73160,35.329431,-97.465397
4315,ROWAN REGIONAL MEDICAL CENTER,K,28 Wayne Avenue,Waltham,MA,02453,42.3806325,-71.2015761
4316,FRANKLIN COUNTY MEMORIAL HOSPITAL,G,813 Holt Grove Court,Nashville,TN,37211,36.0107545,-86.72665839999999
4317,NATIONAL PARK MEDICAL CENTER,D,3 Emery Hill Drive,Dummerston,VT,05301,42.957065,-72.587507
4318,WAMEGO CITY HOSPITAL,V,200 Edgewood Way,Louisville,KY,40243,38.2472771,-85.55492919999999
4319,THE NEBRASKA MEDICAL CENTER,O,2765 North Barcelona Avenue,Fayetteville,AR,72703,36.102026,-94.15365
4320,MARSHALL MEDICAL CENTER SOUTH,C,25 Cliffside Drive,Manchester,CT,06042,41.79505229999999,-72.48762169999999
4321,MEMORIAL HOSPITAL OF SOUTH BEND,W,23480 Abers Avenue,Port Charlotte,FL,33980,27.00387,-82.059358
4322,MOREHOUSE GENERAL HOSPITAL,T,2313 Mansfield Avenue,Del City,OK,73115,35.4413434,-97.4554773
4323,DILEY RIDGE MEDICAL CENTER,P,10749 West Kaler Drive,Glendale,AZ,85307,33.546346,-112.291933
4324,THE CENTER FOR SPINAL SURGERY,E,7549 Delancey Street,Youngstown,FL,32466,30.278789,-85.51969199999999
4325,BEAUFORT COUNTY MEDICAL CENTER,I,353 Cotswold Cmns,Norman,OK,73072,35.2235893,-97.4900389
4326,OAK VALLEY DISTRICT HOSPITAL,Q,60 Downey Drive,Manchester,CT,06040,41.7786337,-72.5757232
4327,WEST JEFFERSON MEDICAL CENTER,I,1805 Meade Village Circle,Severn,MD,21144,39.1249334,-76.7072445
4328,BALTIMORE WASHINGTON  MEDICAL CENTER,H,320 Northwest 22nd Street,Oklahoma City,OK,73103,35.491908,-97.51843099999999
4329,WALDO COUNTY GENERAL HOSPITAL,L,3635 Bisquier Drive,Anchorage,AK,99508,61.188009,-149.786529
4330,PINE CREEK MEDICAL CENTER LLP,F,631 West 32nd Avenue,Anchorage,AK,99503,61.1916972,-149.8957374
4331,HUTCHINSON AREA HEALTH CARE,Q,3704 Hughes Road,Louisville,KY,40207,38.240687,-85.649204
4332,MOBRIDGE REGIONAL HOSPITAL - CRITICAL ACCESS HOSP,C,1931 Beauvoir Lake Drive,Montgomery,AL,36117,32.354542,-86.193607
4333,STEWART MEMORIAL COMMUNITY HOSPITAL,G,1523 South 9th Street,Louisville,KY,40208,38.2262777,-85.7702946
4334,TROUSDALE MEDICAL CENTER,I,643 Farragut Street Northwest,Washington,DC,20011,38.951281,-77.021523
4335,DOCTORS' HOSPITAL OF SLIDELL,L,514 East 38th Street,Savannah,GA,31401,32.05461200000001,-81.09438659999999
4336,CLEARFIELD HOSPITAL,M,17 West 26th Circle,Fayetteville,AR,72701,36.033699,-94.15958800000001
4337,OKLAHOMA CITY VA MEDICAL CENTER,M,9740 Rhythm Road,Midwest City,OK,73130,35.44392,-97.358334
4338,MIDSTATE MEDICAL CENTER,Q,12156 Oslo Drive,Truckee,CA,96161,39.35603649999999,-120.2351517
4339,HILLSBORO COMMUNITY HOSPITAL,K,720 Southwest 2nd Street,Moore,OK,73160,35.3362859,-97.4996421
4340,TRUSTPOINT HOSPITAL,X,36528 Short Circle,Kenai,AK,99611,60.510223,-151.248721
4341,MCDOWELL ARH HOSPITAL,D,3728 9th Street Northwest,Washington,DC,20010,38.936736,-77.02556
4342,MCLAREN OAKLAND,H,247 Summit Street,Manchester,CT,06042,41.7853084,-72.5197057
4343,LAFAYETTE HOSPITAL,X,330 Michell Court,Livermore,CA,94551,37.690035,-121.759468
4344,SHANDS JACKSONVILLE MEDICAL CENTER,U,661 West Corinth Road,Washington,VT,05675,44.10017080000001,-72.4245586
4345,ST VINCENT SALEM HOSPITAL INC,U,14300 Leesa Lane,Edmond,OK,73013,35.615266,-97.417683
4346,PINCKNEYVILLE COMMUNITY HOSPITAL,Z,5472 Sunstar Common,Fremont,CA,94555,37.5609018,-122.0567745
4347,QUINCY MEDICAL CENTER,K,19259 North 61st Drive,Glendale,AZ,85308,33.659422,-112.191284
4348,TRINITY MEDICAL CTR EAST&TRINITY MEDICAL CTR WEST,S,3324 Valley Lee South,Laurel,MD,20724,39.090502,-76.81145699999999
4349,SKAGGS REGIONAL MEDICAL CENTER,X,6047 Cole Court,Arvada,CO,80004,39.806248,-105.1517452
4350,UNIVERSITY OF LOUISVILLE HOSPITAL,J,1100 Cleveland Street,Fayetteville,AR,72701,36.0739432,-94.1755719
4351,REHOBOTH MCKINLEY CHRISTIAN HEALTH SER,N,6985 Woodstock Road,Hartford,VT,05001,43.6443136,-72.4219284
4352,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,X,23128 Donalda Avenue,Port Charlotte,FL,33954,27.021049,-82.070155
4353,ETMC CLARKSVILLE,A,6234 West 68th Circle,Arvada,CO,80003,39.8202664,-105.0654538
4354,ALEGENT HEALTH MERCY HOSPITAL,I,7701 Taylor Oaks Circle,Montgomery,AL,36116,32.3252595,-86.1815349
4355,ST JOSEPH HOSPITAL,W,1653 Brooks Avenue,Fayetteville,AR,72701,36.04687,-94.17589699999999
4356,COMMUNITY MEMORIAL HOSPITAL,M,26563 Chisholm Court,Hayward,CA,94544,37.641711,-122.078659
4357,HAZEL HAWKINS MEMORIAL HOSPITAL,O,6328 West Brown Street,Glendale,AZ,85302,33.578369,-112.19603
4358,FOREST HILLS HOSPITAL,N,3313 Daisy Trail,Nashville,TN,37013,36.076186,-86.60113799999999
4359,GREENE COUNTY MEDICAL CENTER,N,6821 Northwest 25th Street,Bethany,OK,73008,35.495752,-97.633589
4360,SOUTH NASSAU COMMUNITIES HOSPITAL,K,3365 South Cato Springs Road,Fayetteville,AR,72701,36.0224059,-94.198476
4361,SALINA REGIONAL HEALTH CENTER,E,4109 General Bate Drive,Nashville,TN,37204,36.099427,-86.787756
4362,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,M,19237 North 69th Avenue,Glendale,AZ,85308,33.660244,-112.208048
4363,BAPTIST HOSPITAL,P,7003 9th Street Northwest,Washington,DC,20012,38.9749667,-77.0253871
4364,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,Q,1481 Stannage Avenue,Berkeley,CA,94702,37.87654149999999,-122.2926347
4365,COMMUNITY HOSPITAL,K,3951 Kimberly Street,Montgomery,AL,36116,32.3049419,-86.255498
4366,ADVOCATE LUTHERAN GENERAL HOSPITAL,K,8007 Kendrick Crossing Lane,Louisville,KY,40291,38.12356,-85.560345
4367,MOTHER FRANCES HOSPITAL,Y,4408 Bonaparte Boulevard,Midwest City,OK,73110,35.482651,-97.38337399999999
4368,AVENTURA HOSPITAL AND MEDICAL CENTER,S,1405 East 55th Street,Savannah,GA,31404,32.037246,-81.082886
4369,MAINE COAST MEMORIAL HOSPITAL,B,7144 Marlborough Terrace,Berkeley,CA,94705,37.8619142,-122.2237384
4370,LEE MEMORIAL HOSPITAL,W,1666 South Summer Rose Avenue,Fayetteville,AR,72701,36.044801,-94.1003209
4371,BELMONT COMMUNITY HOSPITAL,P,25 Morton Street,Quincy,MA,02169,42.24450900000001,-71.021176
4372,CAROLINAS MED CENTER-MERCY,Y,135 Pond Road,Shelburne,VT,05482,44.37428999999999,-73.177277
4373,FOREST PARK MEDICAL CENTER,Y,8315 Surf Drive,Panama City Beach,FL,32408,30.163458,-85.785449
4374,ALBANY AREA HOSPITAL,M,31 Yosemite Avenue,Oakland,CA,94611,37.823278,-122.255305
4375,NEW MILFORD HOSPITAL,W,1900 Lincoln Street,Savannah,GA,31401,32.0574393,-81.0962614
4376,EAST TEXAS MEDICAL CENTER - GILMER,Z,1345 G Street Southeast,Washington,DC,20003,38.8810733,-76.9861335
4377,CENTRAL VERMONT MEDICAL CENTER,J,294 East Lakeshore Drive,Colchester,VT,05446,44.545238,-73.210098
4378,MINERAL AREA REGIONAL MEDICAL CENTER,H,80 Locust Avenue,Worcester,MA,01604,42.266896,-71.762913
4379,PENDER COMMUNITY HOSPITAL,B,6622 West Mescal Street,Glendale,AZ,85304,33.5863981,-112.2009439
4380,GRAHAM COUNTY HOSPITAL,I,890 East Skyline Drive,Fayetteville,AR,72701,36.0656378,-94.1434898
4381,ANGLETON-DANBURY MEDICAL CENTER,E,83 Oakdale Road,Newton,MA,02459,42.3184962,-71.1985203
4382,KANSAS MEDICAL CENTER LLC,L,5055 West 58th Avenue,Arvada,CO,80002,39.8024171,-105.0505121
4383,MERCY MEDICAL CENTER INC,K,6601 North 62nd Avenue,Glendale,AZ,85301,33.5333295,-112.1924919
4384,HARPER UNIVERSITY HOSPITAL,B,412 Lakefront Drive,Panama City Beach,FL,32413,30.2632812,-85.9757722
4385,JOHN DEMPSEY HOSPITAL,T,8040 Cranberry Street,Anchorage,AK,99502,61.147552,-149.937499
4386,CHRISTUS SCHUMPERT HEALTH SYSTEM,Y,126 Sunshine Road,Savannah,GA,31405,32.059784,-81.202271
4387,UPMC MCKEESPORT,C,8757 Lamar Circle,Arvada,CO,80003,39.8557446,-105.0681477
4388,MOUNT AUBURN HOSPITAL,Y,10 South Main Street,Fair Haven,VT,05743,43.588963,-73.26503
4389,SKIFF MEDICAL CENTER,M,57413 Taku Avenue,Homer,AK,99603,59.69155499999999,-151.383791
4390,OAKWOOD HERITAGE HOSPITAL,S,2721 Lindsay Avenue,Louisville,KY,40206,38.263793,-85.700243
4391,PONDERA MEDICAL CENTER,E,631 West 32nd Avenue,Anchorage,AK,99503,61.1916972,-149.8957374
4392,ST ANTHONY'S HOSPITAL,S,1627 Connecticut Avenue Northwest,Washington,DC,20009,38.9120258,-77.04440380000001
4393,CLOUD COUNTY HEALTH CENTER,S,143 Main Street,Manchester,CT,06042,41.7886316,-72.52390249999999
4394,BRIGHAM CITY COMMUNITY HOSPITAL,L,4503 North Council Road,Bethany,OK,73008,35.5176604,-97.65550879999999
4395,COSHOCTON COUNTY MEMORIAL HOSPITAL,W,1709 7th Avenue Northwest,Ardmore,OK,73401,34.18280590000001,-97.1494171
4396,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,A,881 Main Street,Manchester,CT,06040,41.7700742,-72.52033990000001
4397,"MEDICAL CENTER, THE",T,1504 P Street Northwest,Washington,DC,20005,38.9094936,-77.0349535
4398,CHILLICOTHE VA MEDICAL CENTER,V,467 North Mountain Ranch Road,Fayetteville,AR,72704,36.0706293,-94.2107741
4399,METHODIST CHARLTON MEDICAL CENTER,M,1650 North Sang Avenue,Fayetteville,AR,72703,36.084272,-94.1881609
4400,MT EDGECUMBE HOSPITAL,W,4360 Hagan Road,Montgomery,AL,36109,32.385627,-86.23065600000001
4401,TAMPA VA MEDICAL CENTER,U,2707 Wendell Avenue,Louisville,KY,40205,38.219641,-85.659446
4402,LAC/HARBOR-UCLA MED CENTER,B,150 Meadowview Street,Marshfield,MA,02050,42.1149966,-70.6756703
4403,VAN BUREN COUNTY HOSPITAL,O,99 Pond Avenue,Brookline,MA,02445,42.3293159,-71.1152839
4404,"ROY LESTER SCHNEIDER HOSPITAL,THE",S,840 River Crest Court,Louisville,KY,40206,38.2699863,-85.7023695
4405,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,H,108 Springer Lane,Yarmouth,MA,02673,41.6444001,-70.2373886
4406,GARDEN GROVE HOSPITAL & MEDICAL CENTER,L,5556 West Northview Avenue,Glendale,AZ,85301,33.5433092,-112.1797889
4407,GOOD SAMARITAN HLTH CTR,L,3340 Woodpark Drive,Montgomery,AL,36116,32.306954,-86.265986
4408,SAINT JOHN HOSPITAL,X,653 Vermont 12,Hartland,VT,05048,43.609832,-72.453771
4409,VA NEW JERSEY HEALTH CARE SYSTEM,T,14300 Leesa Lane,Edmond,OK,73013,35.615266,-97.417683
4410,TRINITY MUSCATINE,Q,864 Main Street,Worcester,MA,01610,42.25376019999999,-71.8157373
4411,RIVERSIDE GENERAL HOSPITAL,L,35 Pilot Knob Lane,Telluride,CO,81435,37.951268,-107.855574
4412,BLANCHARD VALLEY HOSPITAL,U,702 Plantation Circle,Panama City,FL,32404,30.128327,-85.5571499
4413,ST VINCENT DUNN HOSPITAL INC,I,4296 North Blossom Court,Fayetteville,AR,72703,36.1288759,-94.1239252
4414,COMMUNITY HOSPITALS AND WELLNESS CENTERS,H,1117 Everett Avenue,Louisville,KY,40204,38.239723,-85.717075
4415,LEONARD J CHABERT MEDICAL CENTER,C,741 Amity Lane,Montgomery,AL,36117,32.397793,-86.204089
4416,NORTHWEST HOSPITAL CENTER,X,5900 Upland Road,Brooklyn Park,MD,21225,39.213888,-76.61925099999999
4417,MULTICARE GOOD SAMARITAN HOSPITAL,I,417 R Street Northwest,Washington,DC,20001,38.91284,-77.016831
4418,SHELBY MEMORIAL HOSPITAL,S,5337 West Wheeler Road,Fayetteville,AR,72704,36.096016,-94.23684999999999
4419,USMD HOSPITAL AT ARLINGTON L P,P,102 East Ash Road,Plymouth,VT,05056,43.5021739,-72.71026599999999
4420,LAKE REGION HEALTHCARE CORPORATION,P,663 Chesapeake Way,Fayetteville,AR,72701,36.0498647,-94.1504411
4421,CALDWELL MEDICAL CENTER,H,3219 Lakeshore Drive,Nashville,TN,37138,36.242959,-86.625265
4422,WAYNE COUNTY HOSPITAL,A,819 Beazer Lane,Nashville,TN,37013,36.047018,-86.642849
4423,HOSPITAL SAN FRANCISCO,K,51185 Helmsman Street,Kenai,AK,99611,60.509562,-151.265293
4424,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,F,212 Ambleside Drive,Severna Park,MD,21146,39.097022,-76.55617699999999
4425,BOURBON COMMUNITY HOSPITAL,C,407 Morse Street Northeast,Washington,DC,20002,38.9075323,-76.9998128
4426,DEKALB HEALTH,I,1427 South Carolina Avenue Southeast,Washington,DC,20003,38.886615,-76.9845349
4427,VAN WERT COUNTY HOSPITAL,Z,9 Montello Street,Brockton,MA,02301,42.0855398,-71.0173809
4428,LUTHERAN MEDICAL CENTER,F,5514 West Wedington Drive,Fayetteville,AR,72704,36.079411,-94.240031
4429,ADCARE HOSPITAL OF WORCESTER INC,J,17 Marina Drive,Savannah,GA,31411,31.888924,-81.05948699999999
4430,WILLIAMSON MEDICAL CENTER,P,332 Concord Avenue,Cambridge,MA,02138,42.3844283,-71.1354089
4431,SMITH NORTHVIEW HOSPITAL,J,17800 Creekwood Lane,Choctaw,OK,73020,35.473645,-97.216093
4432,SINGING RIVER HOSPITAL,J,349 North Sabine Pass Road,Fayetteville,AR,72704,36.069263,-94.248685
4433,JOHNSTON MEMORIAL HOSPITAL,W,29 Lucian Street,Manchester,CT,06040,41.76681019999999,-72.5438238
4434,OKLAHOMA SPINE HOSPITAL,U,16 Cabot Street,Everett,MA,02149,42.4050768,-71.053062
4435,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,D,1205 Southwest 128th Street,Oklahoma City,OK,73170,35.3403832,-97.5372799
4436,MEDICAL CENTER HOSPITAL,W,1205 Southwest 128th Street,Oklahoma City,OK,73170,35.3403832,-97.5372799
4437,THOMASVILLE MEDICAL CENTER,J,545 East Muhammad Ali Boulevard,Louisville,KY,40202,38.2497972,-85.7430095
4438,ST VINCENT FRANKFORT HOSPITAL INC,V,1309 Columbia Road Northwest,Washington,DC,20009,38.9275945,-77.0307141
4439,REGIONS HOSPITAL,X,249 Progress Drive,Manchester,CT,06042,41.802592,-72.500021
4440,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,X,178 Old Homestead Road,Danville,VT,05873,44.4096114,-72.211852
4441,CLAREMORE INDIAN HOSPITAL,E,3504 Mount View Ridge Drive,Nashville,TN,37013,36.0678178,-86.596313
4442,POINTE COUPEE GENERAL HOSPITAL,P,1108 Slater Street,Santa Rosa,CA,95404,38.451184,-122.715459
4443,GRANVILLE MEDICAL CENTER,E,2076 North Crossover Road,Fayetteville,AR,72703,36.0890802,-94.12149649999999
4444,EXEMPLA SAINT JOSEPH HOSPITAL,I,10110 Landwood Drive,Louisville,KY,40291,38.119501,-85.576748
4445,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,Q,4216 Park Boulevard,Montgomery,AL,36106,32.336456,-86.237101
4446,RICHLAND PARISH HOSPITAL-DELHI,I,121 Mills Run Drive,Savannah,GA,31405,32.0362719,-81.152275
4447,SILVERTON HOSPITAL,W,5116 Emmanuel Avenue,Anchorage,AK,99508,61.1897802,-149.7867626
4448,SUMNER REGIONAL MEDICAL CENTER,P,2036 Gorgas Street,Montgomery,AL,36106,32.357301,-86.276583
4449,UMASS MEMORIAL MEDICAL CENTER INC,I,1420 12th Street Northwest,Washington,DC,20005,38.909211,-77.02838299999999
4450,LAKE MARTIN COMMUNITY HOSPITAL,G,804 Dry Creek Road,Goodlettsville,TN,37072,36.3207809,-86.764003
4451,UNIVERSITY HOSPITAL ( STONY BROOK ),I,2849 Leawood Drive,Anchorage,AK,99502,61.135811,-149.931734
4452,MACON COUNTY GENERAL HOSPITAL,X,1004 Bellflower Street,Livermore,CA,94551,37.710745,-121.732765
4453,HERITAGE VALLEY BEAVER,S,6435 West Hillsborough Avenue,Tampa,FL,33634,27.997289,-82.551557
4454,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,I,6610 North 93rd Avenue,Glendale,AZ,85305,33.5318072,-112.2579497
4455,BLACK RIVER MEM HSPTL,R,6206 Waters Avenue,Savannah,GA,31406,32.0131058,-81.0973379
4456,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,V,17 Marina Drive,Savannah,GA,31411,31.888924,-81.05948699999999
4457,POUDRE VALLEY HOSPITAL,T,233 Juniper Drive,South Burlington,VT,05403,44.473457,-73.176118
4458,SARTORI MEMORIAL HOSPITAL,I,5102 Ander Drive,Brentwood,TN,37027,36.0025004,-86.6944901
4459,MAHASKA  HEALTH PARTNERSHIP,G,78 Cliffside Drive,Manchester,CT,06042,41.7952975,-72.48649
4460,MERCY HOSPITAL-FORT SCOTT,W,19 Euston Street,Brookline,MA,02446,42.34796009999999,-71.1080246
4461,ALLEGHANY COUNTY MEMORIAL HOSPITAL,B,1701 Atlantic Street,Union City,CA,94587,37.602458,-122.046613
4462,GALESBURG COTTAGE HOSPITAL,P,7912 Depew Street,Arvada,CO,80003,39.839139,-105.0586469
4463,EARL K LONG MEDICAL CENTER,H,1011 San Jose Street,San Leandro,CA,94577,37.72956300000001,-122.147074
4464,BECKLEY ARH HOSPITAL,Z,6114 West Glenn Drive,Glendale,AZ,85301,33.5401454,-112.1912722
4465,O'CONNOR HOSPITAL,F,525 Middle Turnpike West,Manchester,CT,06040,41.7813693,-72.549026
4466,PARKER ADVENTIST HOSPITAL,M,1123 Ardee Avenue,Nashville,TN,37216,36.219121,-86.725616
4467,HEARTLAND REGIONAL MEDICAL CENTER,V,9740 Rhythm Road,Midwest City,OK,73130,35.44392,-97.358334
4468,STARR COUNTY MEMORIAL HOSPITAL,G,736 Sicard Street Southeast,Washington,DC,20003,38.8729038,-76.9949528
4469,IVINSON MEMORIAL HOSPITAL,I,45 Heathcote Circle,Savannah,GA,31405,32.045014,-81.17197
4470,COMMUNITY MEMORIAL HOSPITAL,Q,313 Monroe Street,Montgomery,AL,36104,32.379042,-86.30467
4471,PALMETTO HEALTH RICHLAND,G,15 Cranberry Hill Road,Thetford,VT,05043,43.8022212,-72.22335939999999
4472,CLEVELAND CLINIC HOSPITAL,U,104 Greenwood Drive,Manchester,CT,06042,41.789222,-72.48995599999999
4473,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,A,5412 East 22nd Avenue,Anchorage,AK,99508,61.20040100000001,-149.77991
4474,HARRISBURG MEDICAL CENTER,L,711 Tashanna Lane,Southport,FL,32409,30.41437699999999,-85.676568
4475,BUTLER COUNTY MEDICAL CENTER,D,750 West Dimond Boulevard,Anchorage,AK,99515,61.14393190000001,-149.894616
4476,VALLEY REGIONAL HOSPITAL,X,5928 West Mauna Loa Lane,Glendale,AZ,85306,33.6204899,-112.18702
4477,SANFORD CANBY MEDICAL CENTER,V,1011 San Jose Street,San Leandro,CA,94577,37.72956300000001,-122.147074
4478,"PHYSICIANS CENTRE,THE",U,320 Union Station Way,Calera,AL,35040,33.1518913,-86.7783716
4479,BOX BUTTE GENERAL HOSPITAL,Q,12870 Old Seward Highway,Anchorage,AK,99515,61.10396369999999,-149.8575515
4480,FLORIDA HOSPITAL,H,1515 Northwest 19th Street,Oklahoma City,OK,73106,35.48943,-97.5360199
4481,IOWA LUTHERAN HOSPITAL,G,1820 22nd Street Southeast,Washington,DC,20020,38.867461,-76.97468599999999
4482,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),F,618 Amberjack Drive,Panama City,FL,32408,30.153991,-85.73084999999999
